ID,NAME,LAT,LONG,ELEVATION
537,pcp-70.45-2.55,-2.55,-70.45,85
538,pcp-70.25-2.55,-2.55,-70.25,78
539,pcp-76.75-2.65,-2.65,-76.75,264
540,pcp-76.65-2.65,-2.65,-76.65,251
541,pcp-76.55-2.65,-2.65,-76.55,284
542,pcp-76.45-2.65,-2.65,-76.45,257
543,pcp-76.35-2.65,-2.65,-76.35,259
544,pcp-76.25-2.65,-2.65,-76.25,273
545,pcp-76.15-2.65,-2.65,-76.15,231
546,pcp-76.05-2.65,-2.65,-76.05,246
547,pcp-75.95-2.65,-2.65,-75.95,247
548,pcp-75.85-2.65,-2.65,-75.85,242
549,pcp-75.75-2.65,-2.65,-75.75,199
550,pcp-75.65-2.65,-2.65,-75.65,182
551,pcp-75.55-2.65,-2.65,-75.55,164
552,pcp-75.45-2.65,-2.65,-75.45,201
553,pcp-75.35-2.65,-2.65,-75.35,215
554,pcp-75.25-2.65,-2.65,-75.25,221
555,pcp-75.15-2.65,-2.65,-75.15,184
556,pcp-75.05-2.65,-2.65,-75.05,156
557,pcp-74.95-2.65,-2.65,-74.95,207
558,pcp-74.85-2.65,-2.65,-74.85,203
559,pcp-74.75-2.65,-2.65,-74.75,225
560,pcp-74.65-2.65,-2.65,-74.65,179
561,pcp-74.55-2.65,-2.65,-74.55,169
562,pcp-74.45-2.65,-2.65,-74.45,150
563,pcp-74.35-2.65,-2.65,-74.35,139
564,pcp-74.25-2.65,-2.65,-74.25,151
565,pcp-74.15-2.65,-2.65,-74.15,149
566,pcp-74.05-2.65,-2.65,-74.05,140
567,pcp-73.95-2.65,-2.65,-73.95,174
568,pcp-73.85-2.65,-2.65,-73.85,149
569,pcp-73.75-2.65,-2.65,-73.75,135
570,pcp-73.65-2.65,-2.65,-73.65,129
571,pcp-73.55-2.65,-2.65,-73.55,141
572,pcp-73.45-2.65,-2.65,-73.45,124
573,pcp-73.35-2.65,-2.65,-73.35,151
574,pcp-73.25-2.65,-2.65,-73.25,182
575,pcp-73.15-2.65,-2.65,-73.15,152
576,pcp-73.05-2.65,-2.65,-73.05,166
577,pcp-72.95-2.65,-2.65,-72.95,165
578,pcp-72.85-2.65,-2.65,-72.85,144
579,pcp-72.75-2.65,-2.65,-72.75,130
580,pcp-72.65-2.65,-2.65,-72.65,130
581,pcp-72.55-2.65,-2.65,-72.55,128
582,pcp-72.45-2.65,-2.65,-72.45,143
583,pcp-72.35-2.65,-2.65,-72.35,132
584,pcp-72.25-2.65,-2.65,-72.25,129
585,pcp-72.15-2.65,-2.65,-72.15,116
586,pcp-72.05-2.65,-2.65,-72.05,132
587,pcp-71.95-2.65,-2.65,-71.95,136
588,pcp-71.85-2.65,-2.65,-71.85,148
589,pcp-71.75-2.65,-2.65,-71.75,153
590,pcp-71.65-2.65,-2.65,-71.65,179
591,pcp-71.55-2.65,-2.65,-71.55,171
592,pcp-71.45-2.65,-2.65,-71.45,137
593,pcp-71.35-2.65,-2.65,-71.35,118
594,pcp-71.25-2.65,-2.65,-71.25,141
595,pcp-71.15-2.65,-2.65,-71.15,132
596,pcp-71.05-2.65,-2.65,-71.05,128
597,pcp-70.95-2.65,-2.65,-70.95,119
598,pcp-70.85-2.65,-2.65,-70.85,110
599,pcp-70.75-2.65,-2.65,-70.75,111
600,pcp-70.65-2.65,-2.65,-70.65,117
601,pcp-70.55-2.65,-2.65,-70.55,113
602,pcp-70.45-2.65,-2.65,-70.45,117
603,pcp-70.35-2.65,-2.65,-70.35,97
604,pcp-70.25-2.65,-2.65,-70.25,81
605,pcp-77.05-2.75,-2.75,-77.05,258
606,pcp-76.95-2.75,-2.75,-76.95,280
607,pcp-76.85-2.75,-2.75,-76.85,267
608,pcp-76.75-2.75,-2.75,-76.75,268
609,pcp-76.65-2.75,-2.75,-76.65,269
610,pcp-76.55-2.75,-2.75,-76.55,246
611,pcp-76.45-2.75,-2.75,-76.45,243
612,pcp-76.35-2.75,-2.75,-76.35,266
613,pcp-76.25-2.75,-2.75,-76.25,261
614,pcp-76.15-2.75,-2.75,-76.15,277
615,pcp-76.05-2.75,-2.75,-76.05,221
616,pcp-75.95-2.75,-2.75,-75.95,214
617,pcp-75.85-2.75,-2.75,-75.85,258
618,pcp-75.75-2.75,-2.75,-75.75,211
619,pcp-75.65-2.75,-2.75,-75.65,199
620,pcp-75.55-2.75,-2.75,-75.55,178
621,pcp-75.45-2.75,-2.75,-75.45,169
622,pcp-75.35-2.75,-2.75,-75.35,180
623,pcp-75.25-2.75,-2.75,-75.25,203
624,pcp-75.15-2.75,-2.75,-75.15,193
625,pcp-75.05-2.75,-2.75,-75.05,170
626,pcp-74.95-2.75,-2.75,-74.95,196
627,pcp-74.85-2.75,-2.75,-74.85,192
628,pcp-74.75-2.75,-2.75,-74.75,229
629,pcp-74.65-2.75,-2.75,-74.65,225
630,pcp-74.55-2.75,-2.75,-74.55,191
631,pcp-74.45-2.75,-2.75,-74.45,173
632,pcp-74.35-2.75,-2.75,-74.35,156
633,pcp-74.25-2.75,-2.75,-74.25,127
634,pcp-74.15-2.75,-2.75,-74.15,133
635,pcp-74.05-2.75,-2.75,-74.05,146
636,pcp-73.95-2.75,-2.75,-73.95,150
637,pcp-73.85-2.75,-2.75,-73.85,143
638,pcp-73.75-2.75,-2.75,-73.75,145
639,pcp-73.65-2.75,-2.75,-73.65,141
640,pcp-73.55-2.75,-2.75,-73.55,125
641,pcp-73.45-2.75,-2.75,-73.45,125
642,pcp-73.35-2.75,-2.75,-73.35,155
643,pcp-73.25-2.75,-2.75,-73.25,146
644,pcp-73.15-2.75,-2.75,-73.15,181
645,pcp-73.05-2.75,-2.75,-73.05,183
646,pcp-72.95-2.75,-2.75,-72.95,166
647,pcp-72.85-2.75,-2.75,-72.85,152
648,pcp-72.75-2.75,-2.75,-72.75,138
649,pcp-72.65-2.75,-2.75,-72.65,127
650,pcp-72.55-2.75,-2.75,-72.55,135
651,pcp-72.45-2.75,-2.75,-72.45,145
652,pcp-72.35-2.75,-2.75,-72.35,130
653,pcp-72.25-2.75,-2.75,-72.25,128
654,pcp-72.15-2.75,-2.75,-72.15,126
655,pcp-72.05-2.75,-2.75,-72.05,144
656,pcp-71.95-2.75,-2.75,-71.95,153
657,pcp-71.85-2.75,-2.75,-71.85,140
658,pcp-71.75-2.75,-2.75,-71.75,134
659,pcp-71.65-2.75,-2.75,-71.65,140
660,pcp-71.55-2.75,-2.75,-71.55,127
661,pcp-71.45-2.75,-2.75,-71.45,144
662,pcp-71.35-2.75,-2.75,-71.35,135
663,pcp-71.25-2.75,-2.75,-71.25,116
664,pcp-71.15-2.75,-2.75,-71.15,115
665,pcp-71.05-2.75,-2.75,-71.05,122
666,pcp-70.95-2.75,-2.75,-70.95,93
667,pcp-70.85-2.75,-2.75,-70.85,91
668,pcp-70.75-2.75,-2.75,-70.75,100
669,pcp-70.65-2.75,-2.75,-70.65,104
670,pcp-70.55-2.75,-2.75,-70.55,104
671,pcp-70.45-2.75,-2.75,-70.45,87
672,pcp-70.35-2.75,-2.75,-70.35,100
673,pcp-70.25-2.75,-2.75,-70.25,97
674,pcp-70.15-2.75,-2.75,-70.15,82
675,pcp-77.35-2.85,-2.85,-77.35,243
676,pcp-77.25-2.85,-2.85,-77.25,251
677,pcp-77.15-2.85,-2.85,-77.15,257
678,pcp-77.05-2.85,-2.85,-77.05,255
679,pcp-76.95-2.85,-2.85,-76.95,248
680,pcp-76.85-2.85,-2.85,-76.85,245
681,pcp-76.75-2.85,-2.85,-76.75,270
682,pcp-76.65-2.85,-2.85,-76.65,279
683,pcp-76.55-2.85,-2.85,-76.55,271
684,pcp-76.45-2.85,-2.85,-76.45,228
685,pcp-76.35-2.85,-2.85,-76.35,251
686,pcp-76.25-2.85,-2.85,-76.25,253
687,pcp-76.15-2.85,-2.85,-76.15,235
688,pcp-76.05-2.85,-2.85,-76.05,252
689,pcp-75.95-2.85,-2.85,-75.95,264
690,pcp-75.85-2.85,-2.85,-75.85,219
691,pcp-75.75-2.85,-2.85,-75.75,255
692,pcp-75.65-2.85,-2.85,-75.65,241
693,pcp-75.55-2.85,-2.85,-75.55,181
694,pcp-75.45-2.85,-2.85,-75.45,174
695,pcp-75.35-2.85,-2.85,-75.35,163
696,pcp-75.25-2.85,-2.85,-75.25,172
697,pcp-75.15-2.85,-2.85,-75.15,185
698,pcp-75.05-2.85,-2.85,-75.05,176
699,pcp-74.95-2.85,-2.85,-74.95,186
700,pcp-74.85-2.85,-2.85,-74.85,188
701,pcp-74.75-2.85,-2.85,-74.75,196
702,pcp-74.65-2.85,-2.85,-74.65,195
703,pcp-74.55-2.85,-2.85,-74.55,223
704,pcp-74.45-2.85,-2.85,-74.45,205
705,pcp-74.35-2.85,-2.85,-74.35,189
706,pcp-74.25-2.85,-2.85,-74.25,155
707,pcp-74.15-2.85,-2.85,-74.15,139
708,pcp-74.05-2.85,-2.85,-74.05,124
709,pcp-73.95-2.85,-2.85,-73.95,128
710,pcp-73.85-2.85,-2.85,-73.85,134
711,pcp-73.75-2.85,-2.85,-73.75,136
712,pcp-73.65-2.85,-2.85,-73.65,142
713,pcp-73.55-2.85,-2.85,-73.55,120
714,pcp-73.45-2.85,-2.85,-73.45,121
715,pcp-73.35-2.85,-2.85,-73.35,149
716,pcp-73.25-2.85,-2.85,-73.25,144
717,pcp-73.15-2.85,-2.85,-73.15,132
718,pcp-73.05-2.85,-2.85,-73.05,145
719,pcp-72.95-2.85,-2.85,-72.95,154
720,pcp-72.85-2.85,-2.85,-72.85,140
721,pcp-72.75-2.85,-2.85,-72.75,150
722,pcp-72.65-2.85,-2.85,-72.65,151
723,pcp-72.55-2.85,-2.85,-72.55,142
724,pcp-72.45-2.85,-2.85,-72.45,149
725,pcp-72.35-2.85,-2.85,-72.35,141
726,pcp-72.25-2.85,-2.85,-72.25,144
727,pcp-72.15-2.85,-2.85,-72.15,151
728,pcp-72.05-2.85,-2.85,-72.05,162
729,pcp-71.95-2.85,-2.85,-71.95,159
730,pcp-71.85-2.85,-2.85,-71.85,141
731,pcp-71.75-2.85,-2.85,-71.75,129
732,pcp-71.65-2.85,-2.85,-71.65,114
733,pcp-71.55-2.85,-2.85,-71.55,122
734,pcp-71.45-2.85,-2.85,-71.45,102
735,pcp-71.35-2.85,-2.85,-71.35,103
736,pcp-71.25-2.85,-2.85,-71.25,112
737,pcp-71.15-2.85,-2.85,-71.15,118
738,pcp-71.05-2.85,-2.85,-71.05,115
739,pcp-70.95-2.85,-2.85,-70.95,119
740,pcp-70.85-2.85,-2.85,-70.85,104
741,pcp-70.75-2.85,-2.85,-70.75,117
742,pcp-70.65-2.85,-2.85,-70.65,105
743,pcp-70.55-2.85,-2.85,-70.55,116
744,pcp-70.45-2.85,-2.85,-70.45,116
745,pcp-70.35-2.85,-2.85,-70.35,105
746,pcp-70.25-2.85,-2.85,-70.25,120
747,pcp-70.15-2.85,-2.85,-70.15,95
748,pcp-77.65-2.95,-2.95,-77.65,216
749,pcp-77.55-2.95,-2.95,-77.55,229
750,pcp-77.45-2.95,-2.95,-77.45,234
751,pcp-77.35-2.95,-2.95,-77.35,239
752,pcp-77.25-2.95,-2.95,-77.25,244
753,pcp-77.15-2.95,-2.95,-77.15,246
754,pcp-77.05-2.95,-2.95,-77.05,249
755,pcp-76.95-2.95,-2.95,-76.95,240
756,pcp-76.85-2.95,-2.95,-76.85,248
757,pcp-76.75-2.95,-2.95,-76.75,249
758,pcp-76.65-2.95,-2.95,-76.65,242
759,pcp-76.55-2.95,-2.95,-76.55,259
760,pcp-76.45-2.95,-2.95,-76.45,233
761,pcp-76.35-2.95,-2.95,-76.35,269
762,pcp-76.25-2.95,-2.95,-76.25,226
763,pcp-76.15-2.95,-2.95,-76.15,245
764,pcp-76.05-2.95,-2.95,-76.05,253
765,pcp-75.95-2.95,-2.95,-75.95,245
766,pcp-75.85-2.95,-2.95,-75.85,230
767,pcp-75.75-2.95,-2.95,-75.75,208
768,pcp-75.65-2.95,-2.95,-75.65,263
769,pcp-75.55-2.95,-2.95,-75.55,200
770,pcp-75.45-2.95,-2.95,-75.45,189
771,pcp-75.35-2.95,-2.95,-75.35,154
772,pcp-75.25-2.95,-2.95,-75.25,172
773,pcp-75.15-2.95,-2.95,-75.15,142
774,pcp-75.05-2.95,-2.95,-75.05,194
775,pcp-74.95-2.95,-2.95,-74.95,157
776,pcp-74.85-2.95,-2.95,-74.85,193
777,pcp-74.75-2.95,-2.95,-74.75,197
778,pcp-74.65-2.95,-2.95,-74.65,191
779,pcp-74.55-2.95,-2.95,-74.55,189
780,pcp-74.45-2.95,-2.95,-74.45,203
781,pcp-74.35-2.95,-2.95,-74.35,178
782,pcp-74.25-2.95,-2.95,-74.25,192
783,pcp-74.15-2.95,-2.95,-74.15,163
784,pcp-74.05-2.95,-2.95,-74.05,137
785,pcp-73.95-2.95,-2.95,-73.95,126
786,pcp-73.85-2.95,-2.95,-73.85,132
787,pcp-73.75-2.95,-2.95,-73.75,133
788,pcp-73.65-2.95,-2.95,-73.65,126
789,pcp-73.55-2.95,-2.95,-73.55,141
790,pcp-73.45-2.95,-2.95,-73.45,129
791,pcp-73.35-2.95,-2.95,-73.35,119
792,pcp-73.25-2.95,-2.95,-73.25,135
793,pcp-73.15-2.95,-2.95,-73.15,130
794,pcp-73.05-2.95,-2.95,-73.05,136
795,pcp-72.95-2.95,-2.95,-72.95,161
796,pcp-72.85-2.95,-2.95,-72.85,151
797,pcp-72.75-2.95,-2.95,-72.75,138
798,pcp-72.65-2.95,-2.95,-72.65,146
799,pcp-72.55-2.95,-2.95,-72.55,138
800,pcp-72.45-2.95,-2.95,-72.45,129
801,pcp-72.35-2.95,-2.95,-72.35,132
802,pcp-72.25-2.95,-2.95,-72.25,127
803,pcp-72.15-2.95,-2.95,-72.15,131
804,pcp-72.05-2.95,-2.95,-72.05,134
805,pcp-71.95-2.95,-2.95,-71.95,146
806,pcp-71.85-2.95,-2.95,-71.85,140
807,pcp-71.75-2.95,-2.95,-71.75,149
808,pcp-71.65-2.95,-2.95,-71.65,126
809,pcp-71.55-2.95,-2.95,-71.55,127
810,pcp-71.45-2.95,-2.95,-71.45,117
811,pcp-71.35-2.95,-2.95,-71.35,119
812,pcp-71.25-2.95,-2.95,-71.25,129
813,pcp-71.15-2.95,-2.95,-71.15,100
814,pcp-71.05-2.95,-2.95,-71.05,123
815,pcp-70.95-2.95,-2.95,-70.95,129
816,pcp-70.85-2.95,-2.95,-70.85,113
817,pcp-70.75-2.95,-2.95,-70.75,128
818,pcp-70.65-2.95,-2.95,-70.65,96
819,pcp-70.55-2.95,-2.95,-70.55,127
820,pcp-70.45-2.95,-2.95,-70.45,110
821,pcp-70.35-2.95,-2.95,-70.35,111
822,pcp-70.25-2.95,-2.95,-70.25,113
823,pcp-77.85-3.05,-3.05,-77.85,246
824,pcp-77.75-3.05,-3.05,-77.75,274
825,pcp-77.65-3.05,-3.05,-77.65,197
826,pcp-77.55-3.05,-3.05,-77.55,219
827,pcp-77.45-3.05,-3.05,-77.45,204
828,pcp-77.35-3.05,-3.05,-77.35,229
829,pcp-77.25-3.05,-3.05,-77.25,235
830,pcp-77.15-3.05,-3.05,-77.15,242
831,pcp-77.05-3.05,-3.05,-77.05,224
832,pcp-76.95-3.05,-3.05,-76.95,238
833,pcp-76.85-3.05,-3.05,-76.85,240
834,pcp-76.75-3.05,-3.05,-76.75,232
835,pcp-76.65-3.05,-3.05,-76.65,253
836,pcp-76.55-3.05,-3.05,-76.55,252
837,pcp-76.45-3.05,-3.05,-76.45,221
838,pcp-76.35-3.05,-3.05,-76.35,238
839,pcp-76.25-3.05,-3.05,-76.25,255
840,pcp-76.15-3.05,-3.05,-76.15,235
841,pcp-76.05-3.05,-3.05,-76.05,238
842,pcp-75.95-3.05,-3.05,-75.95,215
843,pcp-75.85-3.05,-3.05,-75.85,240
844,pcp-75.75-3.05,-3.05,-75.75,202
845,pcp-75.65-3.05,-3.05,-75.65,227
846,pcp-75.55-3.05,-3.05,-75.55,231
847,pcp-75.45-3.05,-3.05,-75.45,235
848,pcp-75.35-3.05,-3.05,-75.35,170
849,pcp-75.25-3.05,-3.05,-75.25,180
850,pcp-75.15-3.05,-3.05,-75.15,166
851,pcp-75.05-3.05,-3.05,-75.05,167
852,pcp-74.95-3.05,-3.05,-74.95,164
853,pcp-74.85-3.05,-3.05,-74.85,164
854,pcp-74.75-3.05,-3.05,-74.75,175
855,pcp-74.65-3.05,-3.05,-74.65,186
856,pcp-74.55-3.05,-3.05,-74.55,171
857,pcp-74.45-3.05,-3.05,-74.45,201
858,pcp-74.35-3.05,-3.05,-74.35,182
859,pcp-74.25-3.05,-3.05,-74.25,158
860,pcp-74.15-3.05,-3.05,-74.15,158
861,pcp-74.05-3.05,-3.05,-74.05,162
862,pcp-73.95-3.05,-3.05,-73.95,145
863,pcp-73.85-3.05,-3.05,-73.85,136
864,pcp-73.75-3.05,-3.05,-73.75,127
865,pcp-73.65-3.05,-3.05,-73.65,111
866,pcp-73.55-3.05,-3.05,-73.55,124
867,pcp-73.45-3.05,-3.05,-73.45,128
868,pcp-73.35-3.05,-3.05,-73.35,131
869,pcp-73.25-3.05,-3.05,-73.25,121
870,pcp-73.15-3.05,-3.05,-73.15,116
871,pcp-73.05-3.05,-3.05,-73.05,143
872,pcp-72.95-3.05,-3.05,-72.95,130
873,pcp-72.85-3.05,-3.05,-72.85,134
874,pcp-72.75-3.05,-3.05,-72.75,138
875,pcp-72.65-3.05,-3.05,-72.65,135
876,pcp-72.55-3.05,-3.05,-72.55,128
877,pcp-72.45-3.05,-3.05,-72.45,112
878,pcp-72.35-3.05,-3.05,-72.35,116
879,pcp-72.25-3.05,-3.05,-72.25,140
880,pcp-72.15-3.05,-3.05,-72.15,128
881,pcp-72.05-3.05,-3.05,-72.05,134
882,pcp-71.95-3.05,-3.05,-71.95,123
883,pcp-71.85-3.05,-3.05,-71.85,126
884,pcp-71.75-3.05,-3.05,-71.75,139
885,pcp-71.65-3.05,-3.05,-71.65,151
886,pcp-71.55-3.05,-3.05,-71.55,134
887,pcp-71.45-3.05,-3.05,-71.45,132
888,pcp-71.35-3.05,-3.05,-71.35,128
889,pcp-71.25-3.05,-3.05,-71.25,135
890,pcp-71.15-3.05,-3.05,-71.15,136
891,pcp-71.05-3.05,-3.05,-71.05,134
892,pcp-70.95-3.05,-3.05,-70.95,136
893,pcp-70.85-3.05,-3.05,-70.85,127
894,pcp-70.75-3.05,-3.05,-70.75,137
895,pcp-70.65-3.05,-3.05,-70.65,129
896,pcp-70.55-3.05,-3.05,-70.55,143
897,pcp-70.45-3.05,-3.05,-70.45,128
898,pcp-70.35-3.05,-3.05,-70.35,124
899,pcp-70.25-3.05,-3.05,-70.25,122
900,pcp-77.95-3.15,-3.15,-77.95,687
901,pcp-77.85-3.15,-3.15,-77.85,237
902,pcp-77.75-3.15,-3.15,-77.75,325
903,pcp-77.65-3.15,-3.15,-77.65,233
904,pcp-77.55-3.15,-3.15,-77.55,210
905,pcp-77.45-3.15,-3.15,-77.45,214
906,pcp-77.35-3.15,-3.15,-77.35,228
907,pcp-77.25-3.15,-3.15,-77.25,231
908,pcp-77.15-3.15,-3.15,-77.15,232
909,pcp-77.05-3.15,-3.15,-77.05,231
910,pcp-76.95-3.15,-3.15,-76.95,232
911,pcp-76.85-3.15,-3.15,-76.85,230
912,pcp-76.75-3.15,-3.15,-76.75,226
913,pcp-76.65-3.15,-3.15,-76.65,203
914,pcp-76.55-3.15,-3.15,-76.55,224
915,pcp-76.45-3.15,-3.15,-76.45,242
916,pcp-76.35-3.15,-3.15,-76.35,208
917,pcp-76.25-3.15,-3.15,-76.25,207
918,pcp-76.15-3.15,-3.15,-76.15,206
919,pcp-76.05-3.15,-3.15,-76.05,194
920,pcp-75.95-3.15,-3.15,-75.95,228
921,pcp-75.85-3.15,-3.15,-75.85,192
922,pcp-75.75-3.15,-3.15,-75.75,185
923,pcp-75.65-3.15,-3.15,-75.65,167
924,pcp-75.55-3.15,-3.15,-75.55,199
925,pcp-75.45-3.15,-3.15,-75.45,207
926,pcp-75.35-3.15,-3.15,-75.35,231
927,pcp-75.25-3.15,-3.15,-75.25,140
928,pcp-75.15-3.15,-3.15,-75.15,163
929,pcp-75.05-3.15,-3.15,-75.05,132
930,pcp-74.95-3.15,-3.15,-74.95,158
931,pcp-74.85-3.15,-3.15,-74.85,177
932,pcp-74.75-3.15,-3.15,-74.75,139
933,pcp-74.65-3.15,-3.15,-74.65,146
934,pcp-74.55-3.15,-3.15,-74.55,197
935,pcp-74.45-3.15,-3.15,-74.45,150
936,pcp-74.35-3.15,-3.15,-74.35,190
937,pcp-74.25-3.15,-3.15,-74.25,160
938,pcp-74.15-3.15,-3.15,-74.15,161
939,pcp-74.05-3.15,-3.15,-74.05,145
940,pcp-73.95-3.15,-3.15,-73.95,160
941,pcp-73.85-3.15,-3.15,-73.85,143
942,pcp-73.75-3.15,-3.15,-73.75,147
943,pcp-73.65-3.15,-3.15,-73.65,120
944,pcp-73.55-3.15,-3.15,-73.55,126
945,pcp-73.45-3.15,-3.15,-73.45,105
946,pcp-73.35-3.15,-3.15,-73.35,149
947,pcp-73.25-3.15,-3.15,-73.25,127
948,pcp-73.15-3.15,-3.15,-73.15,115
949,pcp-73.05-3.15,-3.15,-73.05,127
950,pcp-72.95-3.15,-3.15,-72.95,121
951,pcp-72.85-3.15,-3.15,-72.85,129
952,pcp-72.75-3.15,-3.15,-72.75,129
953,pcp-72.65-3.15,-3.15,-72.65,126
954,pcp-72.55-3.15,-3.15,-72.55,114
955,pcp-72.45-3.15,-3.15,-72.45,141
956,pcp-72.35-3.15,-3.15,-72.35,113
957,pcp-72.25-3.15,-3.15,-72.25,116
958,pcp-72.15-3.15,-3.15,-72.15,144
959,pcp-72.05-3.15,-3.15,-72.05,118
960,pcp-71.95-3.15,-3.15,-71.95,107
961,pcp-71.85-3.15,-3.15,-71.85,128
962,pcp-71.75-3.15,-3.15,-71.75,118
963,pcp-71.65-3.15,-3.15,-71.65,122
964,pcp-71.55-3.15,-3.15,-71.55,144
965,pcp-71.45-3.15,-3.15,-71.45,157
966,pcp-71.35-3.15,-3.15,-71.35,144
967,pcp-71.25-3.15,-3.15,-71.25,131
968,pcp-71.15-3.15,-3.15,-71.15,144
969,pcp-71.05-3.15,-3.15,-71.05,137
970,pcp-70.95-3.15,-3.15,-70.95,136
971,pcp-70.85-3.15,-3.15,-70.85,119
972,pcp-70.75-3.15,-3.15,-70.75,110
973,pcp-70.65-3.15,-3.15,-70.65,107
974,pcp-70.55-3.15,-3.15,-70.55,108
975,pcp-70.45-3.15,-3.15,-70.45,106
976,pcp-70.35-3.15,-3.15,-70.35,102
977,pcp-78.05-3.25,-3.25,-78.05,1548
978,pcp-77.95-3.25,-3.25,-77.95,379
979,pcp-77.85-3.25,-3.25,-77.85,205
980,pcp-77.75-3.25,-3.25,-77.75,362
981,pcp-77.65-3.25,-3.25,-77.65,234
982,pcp-77.55-3.25,-3.25,-77.55,205
983,pcp-77.45-3.25,-3.25,-77.45,211
984,pcp-77.35-3.25,-3.25,-77.35,223
985,pcp-77.25-3.25,-3.25,-77.25,224
986,pcp-77.15-3.25,-3.25,-77.15,232
987,pcp-77.05-3.25,-3.25,-77.05,230
988,pcp-76.95-3.25,-3.25,-76.95,217
989,pcp-76.85-3.25,-3.25,-76.85,224
990,pcp-76.75-3.25,-3.25,-76.75,229
991,pcp-76.65-3.25,-3.25,-76.65,220
992,pcp-76.55-3.25,-3.25,-76.55,218
993,pcp-76.45-3.25,-3.25,-76.45,223
994,pcp-76.35-3.25,-3.25,-76.35,217
995,pcp-76.25-3.25,-3.25,-76.25,204
996,pcp-76.15-3.25,-3.25,-76.15,199
997,pcp-76.05-3.25,-3.25,-76.05,199
998,pcp-75.95-3.25,-3.25,-75.95,197
999,pcp-75.85-3.25,-3.25,-75.85,213
1000,pcp-75.75-3.25,-3.25,-75.75,190
1001,pcp-75.65-3.25,-3.25,-75.65,161
1002,pcp-75.55-3.25,-3.25,-75.55,197
1003,pcp-75.45-3.25,-3.25,-75.45,193
1004,pcp-75.35-3.25,-3.25,-75.35,187
1005,pcp-75.25-3.25,-3.25,-75.25,168
1006,pcp-75.15-3.25,-3.25,-75.15,141
1007,pcp-75.05-3.25,-3.25,-75.05,138
1008,pcp-74.95-3.25,-3.25,-74.95,183
1009,pcp-74.85-3.25,-3.25,-74.85,180
1010,pcp-74.75-3.25,-3.25,-74.75,200
1011,pcp-74.65-3.25,-3.25,-74.65,133
1012,pcp-74.55-3.25,-3.25,-74.55,165
1013,pcp-74.45-3.25,-3.25,-74.45,147
1014,pcp-74.35-3.25,-3.25,-74.35,158
1015,pcp-74.25-3.25,-3.25,-74.25,171
1016,pcp-74.15-3.25,-3.25,-74.15,172
1017,pcp-74.05-3.25,-3.25,-74.05,142
1018,pcp-73.95-3.25,-3.25,-73.95,145
1019,pcp-73.85-3.25,-3.25,-73.85,153
1020,pcp-73.75-3.25,-3.25,-73.75,147
1021,pcp-73.65-3.25,-3.25,-73.65,136
1022,pcp-73.55-3.25,-3.25,-73.55,126
1023,pcp-73.45-3.25,-3.25,-73.45,117
1024,pcp-73.35-3.25,-3.25,-73.35,119
1025,pcp-73.25-3.25,-3.25,-73.25,111
1026,pcp-73.15-3.25,-3.25,-73.15,137
1027,pcp-73.05-3.25,-3.25,-73.05,126
1028,pcp-72.95-3.25,-3.25,-72.95,115
1029,pcp-72.85-3.25,-3.25,-72.85,129
1030,pcp-72.75-3.25,-3.25,-72.75,135
1031,pcp-72.65-3.25,-3.25,-72.65,163
1032,pcp-72.55-3.25,-3.25,-72.55,123
1033,pcp-72.45-3.25,-3.25,-72.45,89
1034,pcp-72.35-3.25,-3.25,-72.35,124
1035,pcp-72.25-3.25,-3.25,-72.25,112
1036,pcp-72.15-3.25,-3.25,-72.15,118
1037,pcp-72.05-3.25,-3.25,-72.05,124
1038,pcp-71.95-3.25,-3.25,-71.95,113
1039,pcp-71.85-3.25,-3.25,-71.85,139
1040,pcp-71.75-3.25,-3.25,-71.75,111
1041,pcp-71.65-3.25,-3.25,-71.65,121
1042,pcp-71.55-3.25,-3.25,-71.55,123
1043,pcp-71.45-3.25,-3.25,-71.45,150
1044,pcp-71.35-3.25,-3.25,-71.35,144
1045,pcp-71.25-3.25,-3.25,-71.25,143
1046,pcp-71.15-3.25,-3.25,-71.15,143
1047,pcp-71.05-3.25,-3.25,-71.05,150
1048,pcp-70.95-3.25,-3.25,-70.95,138
1049,pcp-70.85-3.25,-3.25,-70.85,123
1050,pcp-70.75-3.25,-3.25,-70.75,126
1051,pcp-70.65-3.25,-3.25,-70.65,126
1052,pcp-70.55-3.25,-3.25,-70.55,104
1053,pcp-70.45-3.25,-3.25,-70.45,112
1054,pcp-78.15-3.35,-3.35,-78.15,1972
1055,pcp-78.05-3.35,-3.35,-78.05,1894
1056,pcp-77.95-3.35,-3.35,-77.95,811
1057,pcp-77.85-3.35,-3.35,-77.85,217
1058,pcp-77.75-3.35,-3.35,-77.75,357
1059,pcp-77.65-3.35,-3.35,-77.65,251
1060,pcp-77.55-3.35,-3.35,-77.55,203
1061,pcp-77.45-3.35,-3.35,-77.45,208
1062,pcp-77.35-3.35,-3.35,-77.35,217
1063,pcp-77.25-3.35,-3.35,-77.25,219
1064,pcp-77.15-3.35,-3.35,-77.15,222
1065,pcp-77.05-3.35,-3.35,-77.05,220
1066,pcp-76.95-3.35,-3.35,-76.95,223
1067,pcp-76.85-3.35,-3.35,-76.85,217
1068,pcp-76.75-3.35,-3.35,-76.75,213
1069,pcp-76.65-3.35,-3.35,-76.65,208
1070,pcp-76.55-3.35,-3.35,-76.55,205
